page	display_pg	col	y_top	height	y_bot	el_idx	kind	frag	n_lines	text	rendered_text
17	13	2	380.55	153.09	227.46	62	dc1	whole	9	ולפי	ולפי זה י״ל בדרך רמז, מה שהמגילה נקרא אגר״ת, כי אגר״ת בגי' קו״ץ דרד״ר, כי על ידי מקרא מגילה זוכין להתגלות של אחד, ולתקן הקוץ ודרדר תצמיח לך, וגם הצורה הוא כולו עקומה כמו נחש וע"י הקריאה מפשיט העקמימות לישר והוי תיקון לבחי' הר' שהוא שורות עקומות שאינן ישרות להפוך אותו לד'.
17	13	2	216.57	57.77	158.8	63	subhead	whole	1	מנהג גראגע״ר	מנהג גראגע״ר
17	13	2	146.05	85.05	61.0	64	dc1	whole	5	והוסיף	והוסיף תלמיד, לפי זה נפלא ממש למה כשמזכירין שמו של המן במגילה יש ענין לעורר רעש ע״י גראגע״ר, כי גראגע״ר הוא צורה של ד תיקון הקו״ץ של הר', וכדי
18	14	1	523.71	34.02	489.69	64	body	whole	2	למחות המן ועמלק מעוררים הד' בקול	למחות המן ועמלק מעוררים הד' בקול גדול (וגם גראגא״ר בגי' דרד"ר).
18	14	1	457.15	57.77	399.38	65	subhead	whole	1	שיכרות בפורים	שיכרות בפורים
18	14	1	373.86	272.16	101.7	66	dc1	whole	16	ולפי	ולפי מה שיבואר לעיל יש לבאר גם הא ששותים יין ומשתכרים בפורים, שהרי החטא עץ הדעת שי' ר' מאיר הוא שהיתה גפן, וע״י שעמלק גרם החטא נתערב טוב ברע שיהי' קוץ ודרדר תצמיח לך, והוא בחי' של שורות עקומות שאינן ישרות, בחי' שיכור שאינו יכול לילך בדרך ישר, והתיקון הוא לגלות בתוך העקמומיות ה' אחד ולעשות מריש ישר, וי״ל רמז נפלא שיכו״ר אותיות יש״ר כ״ו היינו להגיד כי יש״ר ה'״ צורי ולא ״עולתה״ בו שאין שום עקומיות ומתקנין התיקון של קוץ ודרדר תצמיח לך, וזוכין לדעת כי טוב וישר ה'.
18	14	2	530.0	57.77	472.23	67	subhead	whole	1	קבלת התורה מאהבה בפורים	קבלת התורה מאהבה בפורים
18	14	2	459.48	153.09	306.38	68	dc1	whole	9	וע״י	וע״י שזכו למדריגה של ישר ה', ולתיקון הד' של שורות ישרות, קיבלו התורה מאהבה הבחי' של משפטי ה' ישרים משמחי לב, והי' תיקון על קליפת עמלק שרצה לבטל הקבלת התורה והנעשה ונשמע כמו שביארנו לעיל, וכתי' אורה זו תורה שזכו במדריגת התורה בבחי' כותנות אור עם א' חטא עץ הדעת.
18	14	2	299.58	51.03	248.55	69	dc1	whole	3	ולכן	ולכן לובשין מסוה בפורים כמו אצל משה רבינו בקרן עור פניו בחי' של קודם חטא עץ הדעת.
18	14	2	237.66	57.77	179.9	70	subhead	whole	1	מספר הרוגים בשושן הבירה	מספר הרוגים בשושן הבירה
18	14	2	167.14	68.04	99.1	71	dc1	whole	4	ועוד	ועוד יש לרמז, דכתי' ובשושן הבירה הרגו היהודים ואבד חמש מאות איש, ואת פרשנדתא וגו', כל העשרת בני המן, דהיינו שהרגו תק״י אנשים,
19	15	1	530.0	34.02	495.98	71	body	head	2	וצ״ב למה דוקא מספר זה, ולהנ״ל	וצ״ב למה דוקא מספר זה, ולהנ״ל י״ל שמרמז שתיקנו מדריגת יש״ר
19	15	2	530.0	34.02	495.98	71	body	tail	2	שהוא בגי' תק״י, נגד י' בני	שהוא בגי' תק״י, נגד י' בני המן ועוד ״ש״ר נגד שאר אנשי שושן.
20	16	0	502.0	44.0	458.0	72	anaf	full	1	ענף ה' משנכנס אדר מרבין בשמחה	ענף ה' משנכנס אדר מרבין בשמחה
20	16	1	450.35	57.77	392.58	73	subhead	whole	1	למה דוקא באדר מרבין בשמחה	למה דוקא באדר מרבין בשמחה
20	16	1	379.82	68.04	311.78	74	dc1	whole	4	איתא	איתא בחז״ל (סוף מסכת תענית) אמר רב יהודה ברי' דרב שמוא' בר שילת כשם שמשנכנס אב ממעטין בשמחה כך משנכנס אדר מרבין בשמחה.
20	16	1	298.21	51.03	247.18	75	dc1	whole	3	ויל״ע	ויל״ע למה דוקא בנס של פורים מרבין בשמחה, ועוד יל״ע מהו המשמעות של תיבת אדר.
20	16	1	233.61	170.1	63.51	76	dc1	head	10	ולפי	ולפי המבואר לעיל שעיקר התיקון והמחי' של עמלק הוא לגלות הד' על הר', ולגלות ה' אחד, מובן שאדר נקרא א' ע״ש אלופו של עולם וד״ר״ שהתגבר ונתקן הד' על הר' (ובהמשך יתבאר עוד ביאור בהא'), ולפי״ז מובן ג״כ למה דוקא מרבין בשמחה, שהרי ביארנו לעיל שהתיקון של ד' הוא ע״י שורות ישרות בחינה של ישר, וזהו שמביא 'לידי שמחה כמו שנא'
20	16	2	450.35	68.04	382.31	76	body	tail	4	ולישרי לב שמחה, ועוד נאמר פיקודי	ולישרי לב שמחה, ועוד נאמר פיקודי ה' ישרים משמחי לב, ולכן החודש שיש תיקון של ד'ר', התיקון של ישרות, מיוחד לשמחה יתירה.
20	16	2	371.42	74.02	297.4	77	subhead	whole	1	ביאור בשם בעל המימרא רב שמוא' בר שילת	ביאור בשם בעל המימרא רב שמוא' בר שילת
20	16	2	284.64	221.13	63.51	78	dc1	whole	13	והנה	והנה איתא בספה״ק שרב שמוא' בר שילת הי' מבני בניו של המן שלמדו תורה בבני ברק, והוא בעל המימרא של משנכנס אדר מרבין בשמחה, ובספה״ק מבארים שם שיל״ת בכמה אופנים ולפי דרכנו יש לומר שהתיקון של אדר הוא הד' על הר' והמילוי של ר' הוא ״שי״, והמלוי של ד' הוא ״לת״ וביחד הוא שילת, דהיינו שהוא תולדה מהמן ותיקון הקוץ ודרדר הד' על הר', ודוקא הוא הבעל מימרא של חודש אד״ר״ שהוא התיקון על ד' ר' (משנכנס אדר היינו התוך והפנימיות של
21	17	1	530.0	34.02	495.98	78	body	whole	2	('אדר', 'frankrealmed', 11.475) ('הוא', 'frankrealmed', 11.475) ('המילוי', 'fran	אדר הוא המילוי בחי' שילת כנ״ל מרבין בשמחה הבחי' של ולישרי לב שמחה כנ״ל).
21	17	1	471.75	57.77	413.98	79	subhead	whole	1	השפעת משה רבינו בחודש אדר	השפעת משה רבינו בחודש אדר
21	17	1	401.22	153.09	248.13	80	dc1	whole	9	הנה	הנה בחז"ל מבואר שזכותו של משה רבינו שנולד בחודש אדר הי׳ סיבה לנס של פורים ולפי המבואר לעיל (ענף ב׳) שמשה רבינו היה במדריגת תיקון הקוץ של קריעת ים סוף שלא אבדו בחטא העגל ולכן החילוק בין משה לישרא׳ הוא קו"ץ (ים סו"ף) מובן שמשתייך לחודש אדר שמקרי ע"ש התיקון של ד"ר.
21	17	1	223.9	57.77	166.13	81	subhead	whole	1	חודש אדר נרמז בקריעת ים סוף	חודש אדר נרמז בקריעת ים סוף
21	17	1	153.37	51.03	102.34	82	dc1	head	3	וגם	וגם חודש אדר מרומז בהגילוי והשירה של קריעת ים סוף, א' - כתי' ימינך ה' נ"אדר"י בכח, ב' - מי כמוכה באלים
21	17	2	530.0	34.02	495.98	82	body	tail	2	ה' ומי כמוך "נאדר" בקודש, שיש	ה' ומי כמוך "נאדר" בקודש, שיש בה הארה מאותו גילוי של הד' רבתי.
21	17	2	489.18	102.06	387.12	83	dc1	whole	6	ועוד	ועוד דמזל אדר דגים המקום של דגים הוא בתוך הפנימיות של ים סוף בחי' של קריעת ים סוף, וגם משה רבינו שמרמז על דרגת קריעת ים סוף, נקרא ע״ש כי מן המים משיתיהו כבחי' דגים של חודש אדר.
21	17	2	376.23	74.02	302.21	84	subhead	whole	1	חודש אדר בחי' התיקון של ספר תורה דר״מ	חודש אדר בחי' התיקון של ספר תורה דר״מ
21	17	2	289.45	187.11	102.34	85	dc1	whole	11	ועיין	ועיין לעיל (ענף א) שביארנו ע״פ דברי העטרת ישועה שספר תורה של ר' מאיר הי' מיוחד בא' של כתנות אור, וגם הקפיד על הד' שלא יתהפך לר', ונמצא מיוחד בבחי' א-דר, בחי' התיקון של קודם חטא עץ הדעת, והוא נגד ערד מלך עמלק שהי' בחי' כתנות עור עם ע' והר' קודם הד' ע״ש, הרי שחודש אדר מסוגל לתיקון הקוץ של הד' רבתי של ה' אחד ולתיקון של כתנות אור כמו קודם חטא עץ הדעת.
22	18	0	502.0	44.0	458.0	86	anaf	full	1	ענף ו' גילוי ה' אחד ביציאת מצרים ובליל הסדר	ענף ו' גילוי ה' אחד ביציאת מצרים ובליל הסדר
22	18	1	450.35	57.77	392.58	87	subhead	whole	1	פורים קודם פסח	פורים קודם פסח
22	18	1	379.82	221.13	158.69	88	dc1	whole	13	ביארנו	ביארנו לעיל (ענף ב') שעמלק עשה פגם בהגילוי של ה' אחד שנתגלה ביציאת מצרים, וע״י מחיית עמלק חוזר ומתגלה הגילוי של ה' אחד של יציאת מצרים, ובזה מובן למה יו״ט פורים הוא ל' יום קודם פסח והוא ההכנה ליו״ט פסח, כי ע״י פורים ומחיית עמלק חוזר המדריגה של יציאת מצרים, ועוד איתא בספה״ק כי מחיית עמלק יהי' במשך הל' יום מפורים עד פסח, והביאור הוא כמו שכתבנו שזהו ההכנה שיחזור הגילוי של ה' אחד.
22	18	2	450.35	57.77	392.58	89	subhead	whole	1	מרדכי גזר תענית על פסח	מרדכי גזר תענית על פסח
22	18	2	379.82	102.06	277.76	90	dc1	whole	6	ויותר	ויותר מזה מצינו בחז״ל, שמרדכי צוה להתענות על פסח ולבטל ליל הסדר, ולפי הנ״ל יתבאר היטב כי כשנתעורר המן ועמלק אזי יש ביטול להגילוי של ליל הסדר ולכן התבטל ליל הסדר.
22	18	2	263.24	57.77	205.47	91	subhead	whole	1	מספר ד' ביו״ט פסח וליל הסדר	מספר ד' ביו״ט פסח וליל הסדר
22	18	2	192.71	34.02	158.69	92	dc1	whole	2	ובאמת	ובאמת מצינו שיש הרבה דברים ביו״ט פסח שמספרים ד', א'-ד'
23	19	1	530.0	102.06	427.94	92	body	whole	6	כוסות, ב'-ד' בנים, ג'-ד' קשיות	כוסות, ב'-ד' בנים, ג'-ד' קשיות ד'-ד' פסוקים שדורשין ההגדה, ה'- לוקחין השה בי' ניסן לבודקו ד' ימים ו'- גם המצות שבעצם יש ג' מצות קודם ההגדה עושים יחץ ונשבר לשנים ועי״ז יש גם ד' מצות.
23	19	1	421.14	34.02	387.12	93	dc1	whole	2	והוא	והוא מרמז לתיקון הקוץ של הד' רבתי מה' אחד שהתגלה בליל הפסח.
23	19	1	376.23	57.77	318.46	94	subhead	whole	1	תכלית סיפור יציאת מצרים	תכלית סיפור יציאת מצרים
23	19	1	305.7	102.06	203.64	95	dc1	head	6	ולכן	ולכן מצינו בההגדה שהתנאים היו מסובין בבני ברק ועוסקין בההגדה עד שבאו תלמידיהם ואמרו רבותינו הגיע זמן קרי״ש של שחרית, וביארו בספה״ק שהוא בא לרמז שתכלית ההגדה הוא עד שיגיע
23	19	2	530.0	34.02	495.98	95	body	tail	2	לקרי״ש הבחי' של הד' של ה'	לקרי״ש הבחי' של הד' של ה' אחד שנתגלה ביציאת מצרים.
23	19	2	485.09	57.77	427.33	96	subhead	whole	1	הפסח נאכל רק צלי	הפסח נאכל רק צלי
23	19	2	414.57	119.07	295.5	97	dc1	whole	7	ובזה	ובזה יש לבאר מה שהפסח שאני מכל הקרבנות שיש בו דין שאינו נאכל אלא צלי באש, משום דג' אותיות אלו צ,ל,י, הם אותיות היחידות מכל הא'ב' שיש בהם ד' בנסתר, צדיק למד יוד, ומרמז שהפסח ״יצלה״ כולו לגלות ה' אחד הנסתר בתוך הבריאה.
23	19	2	288.69	85.05	203.64	98	dc1	whole	5	איתא	איתא בחז״ל כל המאריך בד' דאחד מאריכין לו ימיו ושנותיו, יעזור השי״ת שנזכה לחיים ארוכים בגילוי ה' אחד, ע״י משיח בן דו״ד, שמרמז לגילוי של של ד' וד' של דרדר בב״א.
