page	display_pg	col	y_top	height	y_bot	el_idx	kind	frag	n_lines	text	rendered_text
18	14	1	211.58	151.88	59.7	64	dc1	whole	9	והוסיף	והוסיף תלמיד, לפי זה נפלא ממש למה כשמזכירין שמו של המן במגילה יש ענין לעורר רעש ע״י גראגע״ר, כי גראגע״ר הוא צורה של ד תיקון הקו״ץ של הר', וכדי למחות המן ועמלק מעוררים הד' בקול גדול (וגם גראגא״ר בגי' דרד"ר).
18	14	2	516.0	23.62	492.38	65	subhead	whole	1	שיכרות בפורים	שיכרות בפורים
18	14	2	485.62	320.62	165.0	66	dc1	whole	19	ולפי	ולפי מה שיבואר לעיל יש לבאר גם הא ששותים יין ומשתכרים בפורים, שהרי החטא עץ הדעת שי' ר' מאיר הוא שהיתה גפן, וע״י שעמלק גרם החטא נתערב טוב ברע שיהי' קוץ ודרדר תצמיח לך, והוא בחי' של שורות עקומות שאינן ישרות, בחי' שיכור שאינו יכול לילך בדרך ישר, והתיקון הוא לגלות בתוך העקמומיות ה' אחד ולעשות מריש ישר, וי״ל רמז נפלא שיכו״ר אותיות יש״ר כ״ו היינו להגיד כי יש״ר ה'״ צורי ולא ״עולתה״ בו שאין שום עקומיות ומתקנין התיקון של קוץ ודרדר תצמיח לך, וזוכין לדעת כי טוב וישר ה'.
18	14	2	140.7	23.62	117.08	67	subhead	whole	1	קבלת התורה מאהבה בפורים	קבלת התורה מאהבה בפורים
18	14	2	110.33	50.62	59.7	68	dc1	whole	3	וע״י	וע״י שזכו למדריגה של ישר ה', ולתיקון הד' של שורות ישרות, קיבלו התורה
19	15	1	516.0	135.0	381.0	68	body	whole	8	מאהבה הבחי' של משפטי ה'	מאהבה הבחי' של משפטי ה' ישרים משמחי לב, והי' תיקון על קליפת עמלק שרצה לבטל הקבלת התורה והנעשה ונשמע כמו שביארנו לעיל, וכתי' אורה זו תורה שזכו במדריגת התורה בבחי' כותנות אור עם א' חטא עץ הדעת.
19	15	1	367.5	67.5	300.0	69	dc1	whole	4	ולכן	ולכן לובשין מסוה בפורים כמו אצל משה רבינו בקרן עור פניו בחי' של קודם חטא עץ הדעת.
19	15	2	516.0	23.62	492.38	70	subhead	whole	1	מספר הרוגים בשושן הבירה	מספר הרוגים בשושן הבירה
19	15	2	485.62	185.62	300.0	71	dc1	whole	11	ועוד	ועוד יש לרמז, דכתי' ובשושן הבירה הרגו היהודים ואבד חמש מאות איש, ואת פרשנדתא וגו', כל העשרת בני המן, דהיינו שהרגו תק״י אנשים, וצ״ב למה דוקא מספר זה, ולהנ״ל י״ל שמרמז שתיקנו מדריגת יש״ר שהוא בגי' תק״י, נגד י' בני המן ועוד ״ש״ר נגד שאר אנשי שושן.
20	16	0	499.12	44.0	455.12	72	anaf	full	1	ענף ה' משנכנס אדר מרבין בשמחה	ענף ה' משנכנס אדר מרבין בשמחה
20	16	1	429.81	23.62	406.19	73	subhead	whole	1	למה דוקא באדר מרבין בשמחה	למה דוקא באדר מרבין בשמחה
20	16	1	399.44	101.25	298.19	74	dc1	whole	6	איתא	איתא בחז״ל (סוף מסכת תענית) אמר רב יהודה ברי' דרב שמוא' בר שילת כשם שמשנכנס אב ממעטין בשמחה כך משנכנס אדר מרבין בשמחה.
20	16	1	291.44	67.5	223.94	75	dc1	whole	4	ויל״ע	ויל״ע למה דוקא בנס של פורים מרבין בשמחה, ועוד יל״ע מהו המשמעות של תיבת אדר.
20	16	1	217.19	168.75	48.44	76	dc1	head	10	ולפי	ולפי המבואר לעיל שעיקר התיקון והמחי' של עמלק הוא לגלות הד' על הר', ולגלות ה' אחד, מובן שאדר נקרא א' ע״ש אלופו של עולם וד״ר״ שהתגבר ונתקן הד' על הר' (ובהמשך יתבאר עוד ביאור בהא'), ולפי״ז מובן ג״כ למה דוקא מרבין בשמחה, שהרי ביארנו לעיל שהתיקון של ד'
20	16	2	429.81	135.0	294.81	76	body	tail	8	הוא ע״י שורות ישרות בחינה	הוא ע״י שורות ישרות בחינה של ישר, וזהו שמביא 'לידי שמחה כמו שנא' ולישרי לב שמחה, ועוד נאמר פיקודי ה' ישרים משמחי לב, ולכן החודש שיש תיקון של ד'ר', התיקון של ישרות, מיוחד לשמחה יתירה.
20	16	2	280.69	39.88	240.81	77	subhead	whole	1	ביאור בשם בעל המימרא רב שמוא' בר שילת	ביאור בשם בעל המימרא רב שמוא' בר שילת
20	16	2	234.06	185.62	48.44	78	dc1	whole	11	והנה	והנה איתא בספה״ק שרב שמוא' בר שילת הי' מבני בניו של המן שלמדו תורה בבני ברק, והוא בעל המימרא של משנכנס אדר מרבין בשמחה, ובספה״ק מבארים שם שיל״ת בכמה אופנים ולפי דרכנו יש לומר שהתיקון של אדר הוא הד' על הר' והמילוי של ר' הוא ״שי״, והמלוי של ד' הוא ״לת״ וביחד הוא שילת,
21	17	1	516.0	135.0	381.0	78	body	whole	8	דהיינו שהוא תולדה מהמן	דהיינו שהוא תולדה מהמן ותיקון הקוץ ודרדר הד' על הר', ודוקא הוא הבעל מימרא של חודש אד״ר״ שהוא התיקון על ד' ר' (משנכנס אדר היינו התוך והפנימיות של אדר הוא המילוי בחי' שילת כנ״ל מרבין בשמחה הבחי' של ולישרי לב שמחה כנ״ל).
21	17	1	368.85	39.88	328.98	79	subhead	whole	1	השפעת משה רבינו בחודש אדר	השפעת משה רבינו בחודש אדר
21	17	1	322.23	185.62	136.6	80	dc1	whole	11	הנה	הנה בחז"ל מבואר שזכותו של משה רבינו שנולד בחודש אדר הי׳ סיבה לנס של פורים ולפי המבואר לעיל (ענף ב׳) שמשה רבינו היה במדריגת תיקון הקוץ של קריעת ים סוף שלא אבדו בחטא העגל ולכן החילוק בין משה לישרא׳ הוא קו"ץ (ים סו"ף) מובן שמשתייך לחודש אדר שמקרי ע"ש התיקון של ד"ר.
21	17	1	124.45	39.88	84.58	81	subhead	whole	1	חודש אדר נרמז בקריעת ים סוף	חודש אדר נרמז בקריעת ים סוף
21	17	1	77.83	33.75	44.08	82	dc1	head	2	וגם	וגם חודש אדר מרומז בהגילוי והשירה של קריעת ים
21	17	2	516.0	84.38	431.62	82	body	tail	5	סוף, א' - כתי' ימינך ה'	סוף, א' - כתי' ימינך ה' נ"אדר"י בכח, ב' - מי כמוכה באלים ה' ומי כמוך "נאדר" בקודש, שיש בה הארה מאותו גילוי של הד' רבתי.
21	17	2	415.74	135.0	280.74	83	dc1	whole	8	ועוד	ועוד דמזל אדר דגים המקום של דגים הוא בתוך הפנימיות של ים סוף בחי' של קריעת ים סוף, וגם משה רבינו שמרמז על דרגת קריעת ים סוף, נקרא ע״ש כי מן המים משיתיהו כבחי' דגים של חודש אדר.
21	17	2	259.45	39.88	219.58	84	subhead	whole	1	חודש אדר בחי' התיקון של ספר תורה דר״מ	חודש אדר בחי' התיקון של ספר תורה דר״מ
21	17	2	212.83	168.75	44.08	85	dc1	whole	10	ועיין	ועיין לעיל (ענף א) שביארנו ע״פ דברי העטרת ישועה שספר תורה של ר' מאיר הי' מיוחד בא' של כתנות אור, וגם הקפיד על הד' שלא יתהפך לר', ונמצא מיוחד בבחי' א-דר, בחי' התיקון של קודם חטא עץ הדעת, והוא נגד ערד מלך עמלק שהי' בחי' כתנות עור עם ע' והר' קודם הד' ע״ש,
22	18	1	516.0	33.75	482.25	85	body	head	2	הרי שחודש אדר מסוגל לתיקון	הרי שחודש אדר מסוגל לתיקון הקוץ של הד' רבתי של ה' אחד
22	18	2	516.0	33.75	482.25	85	body	tail	2	ולתיקון של כתנות אור כמו	ולתיקון של כתנות אור כמו קודם חטא עץ הדעת.
23	19	0	499.12	44.0	455.12	86	anaf	full	1	ענף ו' גילוי ה' אחד ביציאת מצרים ובליל הסדר	ענף ו' גילוי ה' אחד ביציאת מצרים ובליל הסדר
23	19	1	429.81	23.62	406.19	87	subhead	whole	1	פורים קודם פסח	פורים קודם פסח
23	19	1	399.44	253.12	146.31	88	dc1	whole	15	ביארנו	ביארנו לעיל (ענף ב') שעמלק עשה פגם בהגילוי של ה' אחד שנתגלה ביציאת מצרים, וע״י מחיית עמלק חוזר ומתגלה הגילוי של ה' אחד של יציאת מצרים, ובזה מובן למה יו״ט פורים הוא ל' יום קודם פסח והוא ההכנה ליו״ט פסח, כי ע״י פורים ומחיית עמלק חוזר המדריגה של יציאת מצרים, ועוד איתא בספה״ק כי מחיית עמלק יהי' במשך הל' יום מפורים עד פסח, והביאור הוא כמו שכתבנו שזהו ההכנה שיחזור הגילוי של ה' אחד.
23	19	1	134.16	23.62	110.54	89	subhead	whole	1	מרדכי גזר תענית על פסח	מרדכי גזר תענית על פסח
23	19	1	103.79	33.75	70.04	90	dc1	head	2	ויותר	ויותר מזה מצינו בחז״ל, שמרדכי צוה להתענות
23	19	2	429.81	84.38	345.44	90	body	tail	5	על פסח ולבטל ליל הסדר,	על פסח ולבטל ליל הסדר, ולפי הנ״ל יתבאר היטב כי כשנתעורר המן ועמלק אזי יש ביטול להגילוי של ליל הסדר ולכן התבטל ליל הסדר.
23	19	2	329.91	23.62	306.29	91	subhead	whole	1	מספר ד' ביו״ט פסח וליל הסדר	מספר ד' ביו״ט פסח וליל הסדר
23	19	2	299.54	168.75	130.79	92	dc1	whole	10	ובאמת	ובאמת מצינו שיש הרבה דברים ביו״ט פסח שמספרים ד', א'-ד' כוסות, ב'-ד' בנים, ג'-ד' קשיות ד'-ד' פסוקים שדורשין ההגדה, ה'- לוקחין השה בי' ניסן לבודקו ד' ימים ו'- גם המצות שבעצם יש ג' מצות קודם ההגדה עושים יחץ ונשבר לשנים ועי״ז יש גם ד' מצות.
23	19	2	120.66	50.62	70.04	93	dc1	whole	3	והוא	והוא מרמז לתיקון הקוץ של הד' רבתי מה' אחד שהתגלה בליל הפסח.
24	20	1	516.0	23.62	492.38	94	subhead	whole	1	תכלית סיפור יציאת מצרים	תכלית סיפור יציאת מצרים
24	20	1	485.62	151.88	333.75	95	dc1	whole	9	ולכן	ולכן מצינו בההגדה שהתנאים היו מסובין בבני ברק ועוסקין בההגדה עד שבאו תלמידיהם ואמרו רבותינו הגיע זמן קרי״ש של שחרית, וביארו בספה״ק שהוא בא לרמז שתכלית ההגדה הוא עד שיגיע לקרי״ש הבחי' של הד' של ה' אחד שנתגלה ביציאת מצרים.
24	20	1	321.6	23.62	297.98	96	subhead	whole	1	הפסח נאכל רק צלי	הפסח נאכל רק צלי
24	20	1	291.23	33.75	257.48	97	dc1	head	2	ובזה	ובזה יש לבאר מה שהפסח שאני מכל הקרבנות
24	20	2	516.0	118.12	397.88	97	body	tail	7	שיש בו דין שאינו נאכל אלא	שיש בו דין שאינו נאכל אלא צלי באש, משום דג' אותיות אלו צ,ל,י, הם אותיות היחידות מכל הא'ב' שיש בהם ד' בנסתר, צדיק למד יוד, ומרמז שהפסח ״יצלה״ כולו לגלות ה' אחד הנסתר בתוך הבריאה.
24	20	2	375.6	118.12	257.48	98	dc1	whole	7	איתא	איתא בחז״ל כל המאריך בד' דאחד מאריכין לו ימיו ושנותיו, יעזור השי״ת שנזכה לחיים ארוכים בגילוי ה' אחד, ע״י משיח בן דו״ד, שמרמז לגילוי של של ד' וד' של דרדר בב״א.
