page	display_pg	col	y_top	height	y_bot	el_idx	kind	frag	n_lines	text	rendered_text
19	15	1	209.14	153.09	56.05	62	dc1	head	9	ולפי	ולפי זה י״ל בדרך רמז, מה שהמגילה נקרא אגר״ת, כי אגר״ת בגי' קו״ץ דרד״ר, כי על ידי מקרא מגילה זוכין להתגלות של אחד, ולתקן הקוץ ודרדר תצמיח לך, וגם הצורה הוא כולו עקומה כמו נחש וע"י הקריאה מפשיט העקמימות לישר
19	15	2	516.0	51.03	464.97	62	body	tail	3	והוי תיקון לבחי' הר' שהוא	והוי תיקון לבחי' הר' שהוא שורות עקומות שאינן ישרות להפוך אותו לד'.
19	15	2	452.72	23.81	428.91	63	subhead	whole	1	מנהג גראגע״ר	מנהג גראגע״ר
19	15	2	422.1	153.09	269.01	64	dc1	whole	9	והוסיף	והוסיף תלמיד, לפי זה נפלא ממש למה כשמזכירין שמו של המן במגילה יש ענין לעורר רעש ע״י גראגע״ר, כי גראגע״ר הוא צורה של ד תיקון הקו״ץ של הר', וכדי למחות המן ועמלק מעוררים הד' בקול גדול (וגם גראגא״ר בגי' דרד"ר).
19	15	2	256.77	23.81	232.95	65	subhead	whole	1	שיכרות בפורים	שיכרות בפורים
19	15	2	226.15	170.1	56.05	66	dc1	whole	10	ולפי	ולפי מה שיבואר לעיל יש לבאר גם הא ששותים יין ומשתכרים בפורים, שהרי החטא עץ הדעת שי' ר' מאיר הוא שהיתה גפן, וע״י שעמלק גרם החטא נתערב טוב ברע שיהי' קוץ ודרדר תצמיח לך, והוא בחי' של שורות עקומות שאינן ישרות, בחי' שיכור שאינו יכול לילך
20	16	1	516.0	187.11	328.89	66	body	whole	11	בדרך ישר, והתיקון הוא	בדרך ישר, והתיקון הוא לגלות בתוך העקמומיות ה' אחד ולעשות מריש ישר, וי״ל רמז נפלא שיכו״ר אותיות יש״ר כ״ו היינו להגיד כי יש״ר ה'״ צורי ולא ״עולתה״ בו שאין שום עקומיות ומתקנין התיקון של קוץ ודרדר תצמיח לך, וזוכין לדעת כי טוב וישר ה'.
20	16	1	316.64	23.81	292.83	67	subhead	whole	1	קבלת התורה מאהבה בפורים	קבלת התורה מאהבה בפורים
20	16	1	286.02	153.09	132.93	68	dc1	head	9	וע״י	וע״י שזכו למדריגה של ישר ה', ולתיקון הד' של שורות ישרות, קיבלו התורה מאהבה הבחי' של משפטי ה' ישרים משמחי לב, והי' תיקון על קליפת עמלק שרצה לבטל הקבלת התורה והנעשה ונשמע כמו שביארנו לעיל, וכתי' אורה
20	16	2	516.0	51.03	464.97	68	body	tail	3	זו תורה שזכו במדריגת	זו תורה שזכו במדריגת התורה בבחי' כותנות אור עם א' חטא עץ הדעת.
20	16	2	453.06	68.04	385.02	69	dc1	whole	4	ולכן	ולכן לובשין מסוה בפורים כמו אצל משה רבינו בקרן עור פניו בחי' של קודם חטא עץ הדעת.
20	16	2	367.67	23.81	343.86	70	subhead	whole	1	מספר הרוגים בשושן הבירה	מספר הרוגים בשושן הבירה
20	16	2	337.05	204.12	132.93	71	dc1	whole	12	ועוד	ועוד יש לרמז, דכתי' ובשושן הבירה הרגו היהודים ואבד חמש מאות איש, ואת פרשנדתא וגו', כל העשרת בני המן, דהיינו שהרגו תק״י אנשים, וצ״ב למה דוקא מספר זה, ולהנ״ל י״ל שמרמז שתיקנו מדריגת יש״ר שהוא בגי' תק״י, נגד י' בני המן ועוד ״ש״ר נגד שאר אנשי שושן.
21	17	0	498.99	44.0	454.99	72	anaf	full	1	ענף ה' משנכנס אדר מרבין בשמחה	ענף ה' משנכנס אדר מרבין בשמחה
21	17	1	429.48	23.81	405.66	73	subhead	whole	1	למה דוקא באדר מרבין בשמחה	למה דוקא באדר מרבין בשמחה
21	17	1	398.86	102.06	296.8	74	dc1	whole	6	איתא	איתא בחז״ל (סוף מסכת תענית) אמר רב יהודה ברי' דרב שמוא' בר שילת כשם שמשנכנס אב ממעטין בשמחה כך משנכנס אדר מרבין בשמחה.
21	17	1	289.99	68.04	221.95	75	dc1	whole	4	ויל״ע	ויל״ע למה דוקא בנס של פורים מרבין בשמחה, ועוד יל״ע מהו המשמעות של תיבת אדר.
21	17	1	215.15	153.09	62.06	76	dc1	head	9	ולפי	ולפי המבואר לעיל שעיקר התיקון והמחי' של עמלק הוא לגלות הד' על הר', ולגלות ה' אחד, מובן שאדר נקרא א' ע״ש אלופו של עולם וד״ר״ שהתגבר ונתקן הד' על הר' (ובהמשך יתבאר עוד ביאור בהא'), ולפי״ז מובן ג״כ למה דוקא מרבין
21	17	2	429.48	170.1	259.38	76	body	tail	10	בשמחה, שהרי ביארנו לעיל	בשמחה, שהרי ביארנו לעיל שהתיקון של ד' הוא ע״י שורות ישרות בחינה של ישר, וזהו שמביא 'לידי שמחה כמו שנא' ולישרי לב שמחה, ועוד נאמר פיקודי ה' ישרים משמחי לב, ולכן החודש שיש תיקון של ד'ר', התיקון של ישרות, מיוחד לשמחה יתירה.
21	17	2	245.01	40.06	204.94	77	subhead	whole	1	ביאור בשם בעל המימרא רב שמוא' בר שילת	ביאור בשם בעל המימרא רב שמוא' בר שילת
21	17	2	198.14	136.08	62.06	78	dc1	whole	8	והנה	והנה איתא בספה״ק שרב שמוא' בר שילת הי' מבני בניו של המן שלמדו תורה בבני ברק, והוא בעל המימרא של משנכנס אדר מרבין בשמחה, ובספה״ק מבארים שם שיל״ת בכמה אופנים ולפי דרכנו יש לומר
22	18	1	516.0	221.13	294.87	78	body	whole	13	שהתיקון של אדר הוא הד'	שהתיקון של אדר הוא הד' על הר' והמילוי של ר' הוא ״שי״, והמלוי של ד' הוא ״לת״ וביחד הוא שילת, דהיינו שהוא תולדה מהמן ותיקון הקוץ ודרדר הד' על הר', ודוקא הוא הבעל מימרא של חודש אד״ר״ שהוא התיקון על ד' ר' (משנכנס אדר היינו התוך והפנימיות של אדר הוא המילוי בחי' שילת כנ״ל מרבין בשמחה הבחי' של ולישרי לב שמחה כנ״ל).
22	18	1	267.73	23.81	243.92	79	subhead	whole	1	השפעת משה רבינו בחודש אדר	השפעת משה רבינו בחודש אדר
22	18	1	237.12	170.1	67.02	80	dc1	head	10	הנה	הנה בחז"ל מבואר שזכותו של משה רבינו שנולד בחודש אדר הי׳ סיבה לנס של פורים ולפי המבואר לעיל (ענף ב׳) שמשה רבינו היה במדריגת תיקון הקוץ של קריעת ים סוף שלא אבדו בחטא העגל ולכן החילוק בין משה לישרא׳ הוא קו"ץ (ים סו"ף) מובן
22	18	2	516.0	34.02	481.98	80	body	tail	2	שמשתייך לחודש אדר	שמשתייך לחודש אדר שמקרי ע"ש התיקון של ד"ר.
22	18	2	469.73	23.81	445.92	81	subhead	whole	1	חודש אדר נרמז בקריעת ים סוף	חודש אדר נרמז בקריעת ים סוף
22	18	2	439.11	136.08	303.03	82	dc1	whole	8	וגם	וגם חודש אדר מרומז בהגילוי והשירה של קריעת ים סוף, א' - כתי' ימינך ה' נ"אדר"י בכח, ב' - מי כמוכה באלים ה' ומי כמוך "נאדר" בקודש, שיש בה הארה מאותו גילוי של הד' רבתי.
22	18	2	296.23	136.08	160.15	83	dc1	whole	8	ועוד	ועוד דמזל אדר דגים המקום של דגים הוא בתוך הפנימיות של ים סוף בחי' של קריעת ים סוף, וגם משה רבינו שמרמז על דרגת קריעת ים סוף, נקרא ע״ש כי מן המים משיתיהו כבחי' דגים של חודש אדר.
22	18	2	147.9	40.06	107.84	84	subhead	whole	1	חודש אדר בחי' התיקון של ספר תורה דר״מ	חודש אדר בחי' התיקון של ספר תורה דר״מ
22	18	2	101.04	34.02	67.02	85	dc1	whole	2	ועיין	ועיין לעיל (ענף א) שביארנו ע״פ דברי העטרת
23	19	1	516.0	119.07	396.93	85	body	head	7	ישועה שספר תורה של	ישועה שספר תורה של ר' מאיר הי' מיוחד בא' של כתנות אור, וגם הקפיד על הד' שלא יתהפך לר', ונמצא מיוחד בבחי' א-דר, בחי' התיקון של קודם חטא עץ הדעת, והוא נגד ערד מלך
23	19	2	516.0	119.07	396.93	85	body	tail	7	עמלק שהי' בחי' כתנות	עמלק שהי' בחי' כתנות עור עם ע' והר' קודם הד' ע״ש, הרי שחודש אדר מסוגל לתיקון הקוץ של הד' רבתי של ה' אחד ולתיקון של כתנות אור כמו קודם חטא עץ הדעת.
24	20	0	498.99	44.0	454.99	86	anaf	full	1	ענף ו' גילוי ה' אחד ביציאת מצרים ובליל הסדר	ענף ו' גילוי ה' אחד ביציאת מצרים ובליל הסדר
24	20	1	429.48	23.81	405.66	87	subhead	whole	1	פורים קודם פסח	פורים קודם פסח
24	20	1	390.01	306.18	83.83	88	dc1	whole	18	ביארנו	ביארנו לעיל (ענף ב') שעמלק עשה פגם בהגילוי של ה' אחד שנתגלה ביציאת מצרים, וע״י מחיית עמלק חוזר ומתגלה הגילוי של ה' אחד של יציאת מצרים, ובזה מובן למה יו״ט פורים הוא ל' יום קודם פסח והוא ההכנה ליו״ט פסח, כי ע״י פורים ומחיית עמלק חוזר המדריגה של יציאת מצרים, ועוד איתא בספה״ק כי מחיית עמלק יהי' במשך הל' יום מפורים עד פסח, והביאור הוא כמו שכתבנו שזהו ההכנה שיחזור הגילוי של ה' אחד.
24	20	2	429.48	23.81	405.66	89	subhead	whole	1	מרדכי גזר תענית על פסח	מרדכי גזר תענית על פסח
24	20	2	398.86	136.08	262.78	90	dc1	whole	8	ויותר	ויותר מזה מצינו בחז״ל, שמרדכי צוה להתענות על פסח ולבטל ליל הסדר, ולפי הנ״ל יתבאר היטב כי כשנתעורר המן ועמלק אזי יש ביטול להגילוי של ליל הסדר ולכן התבטל ליל הסדר.
24	20	2	250.53	23.81	226.72	91	subhead	whole	1	מספר ד' ביו״ט פסח וליל הסדר	מספר ד' ביו״ט פסח וליל הסדר
24	20	2	219.91	136.08	83.83	92	dc1	whole	8	ובאמת	ובאמת מצינו שיש הרבה דברים ביו״ט פסח שמספרים ד', א'-ד' כוסות, ב'-ד' בנים, ג'-ד' קשיות ד'-ד' פסוקים שדורשין ההגדה, ה'- לוקחין השה בי' ניסן לבודקו ד' ימים ו'- גם המצות שבעצם יש ג' מצות קודם
25	21	1	516.0	34.02	481.98	92	body	whole	2	ההגדה עושים יחץ ונשבר	ההגדה עושים יחץ ונשבר לשנים ועי״ז יש גם ד' מצות.
25	21	1	472.79	51.03	421.76	93	dc1	whole	3	והוא	והוא מרמז לתיקון הקוץ של הד' רבתי מה' אחד שהתגלה בליל הפסח.
25	21	1	407.14	23.81	383.32	94	subhead	whole	1	תכלית סיפור יציאת מצרים	תכלית סיפור יציאת מצרים
25	21	1	376.52	187.11	189.41	95	dc1	whole	11	ולכן	ולכן מצינו בההגדה שהתנאים היו מסובין בבני ברק ועוסקין בההגדה עד שבאו תלמידיהם ואמרו רבותינו הגיע זמן קרי״ש של שחרית, וביארו בספה״ק שהוא בא לרמז שתכלית ההגדה הוא עד שיגיע לקרי״ש הבחי' של הד' של ה' אחד שנתגלה ביציאת מצרים.
25	21	2	516.0	23.81	492.19	96	subhead	whole	1	הפסח נאכל רק צלי	הפסח נאכל רק צלי
25	21	2	485.38	170.1	315.28	97	dc1	whole	10	ובזה	ובזה יש לבאר מה שהפסח שאני מכל הקרבנות שיש בו דין שאינו נאכל אלא צלי באש, משום דג' אותיות אלו צ,ל,י, הם אותיות היחידות מכל הא'ב' שיש בהם ד' בנסתר, צדיק למד יוד, ומרמז שהפסח ״יצלה״ כולו לגלות ה' אחד הנסתר בתוך הבריאה.
25	21	2	308.48	119.07	189.41	98	dc1	whole	7	איתא	איתא בחז״ל כל המאריך בד' דאחד מאריכין לו ימיו ושנותיו, יעזור השי״ת שנזכה לחיים ארוכים בגילוי ה' אחד, ע״י משיח בן דו״ד, שמרמז לגילוי של של ד' וד' של דרדר בב״א.
